@relation Tweets

@attribute text string
@attribute labelled_sentiment {positive,neutral,negative}

@data
"americanair been on hold for for over two hours after waiting  hours earlier cant get any info on my reservation how is that ok",negative
"americanair been on hold to reserve award travel for over  hrs now anyone home or is it a crazy weather issue URL",negative
"americanair been on the phone for  minutessaid it would be  any advice",negative
"americanair been trying to speak to agent for hrs about my cancelled flightled flight but reps always busy how do i get ahold of you",negative
"americanair best planes in the business not aa today URL",negative
"americanair better do the right thing and take care of cowboycerrone or els youre losing business",negative
"americanair between your airline and united ive now spent three extra days traveling domestic and spent hundreds of dollars",negative
"americanair boarded flight  at am now  still sitting on runway lots o fun",negative
"americanair bring my fiancé meerikangas back to me",negative
"americanair britishairways  weeks ago today i arrived in miami and i still dont have my bag absolute disgrace",negative
"americanair britishairways trying to speak with an agent about my flight to london tonight but cant get anyone from aa can you help",negative
"americanair btr trained gate agts im a frequent flyer amp have nvr had issue wmy bag day i was forced  gate check while priority boarding",negative
"americanair but at least your automated message gives me info about your merger w usairways another airline i know to avoid",negative
"americanair but dont you worry delta took good care of me your loss their gain",negative
"americanair but not sufficiently sorry to actually do anything about it i guess your systems are presumably beyond reproach or reform",negative
"americanair but really can you dm me on here to verify if youve booked a hotel for our extra night here kinda unsettling to get a call",negative
"americanair but seriously if my cats dead im going to be pissedvery thankful because it is evil and wants my soul",negative
"americanair but the issue is were waiting on rampers to close the dooronly to waste more fuelamplikely to be told we need more fuelcycle",negative
"americanair but what i can always rely on when i fly usair or american is that employees will be rude and unhappy",negative
"americanair but when becomes about get money from the passengers are very strict but dont have any feedback as a reward",negative
"americanair but you called me and hung up",negative
"americanair but youre not sorry enough to compensate for either the extended time or cost difference to an alternate direct flight right",negative
"americanair by answering as fast as they can you mean hanging up on every call",negative
"americanair by far the best example of the worst company cowboycerrone",negative
"americanair by the time the  hrs passed before i got a call back the ticket was more it wasnt my fault yet i had to pay extra",negative
"americanair called last night after hrs got call back can i get a one day pass to admirals club im going to be spending hrs in dfw",negative
"americanair calling at am to tell me my flight has been rescheduled  hours late flightr than it was supposed be to seems like a bad solution",negative
"americanair can care less if youre without your bags for a day or a week ive been  stories in the last  hoursi want my bag",negative
"americanair can i get home before  or no",negative
"americanair can i get some assistance flight cancelled flightled today from phx to dfw not that im hating but my job is concerned",negative
"americanair can lie to you about where your lost bag is but we are suppose to trust them with our lives thousands of feet in the air",negative
"americanair can someone actually either call back or help me figure out how im getting home",negative
"americanair can someone contact me about my awful experience with american airlines this weekend",negative
"americanair can u help rebook passenger via twitterdm been on hold for  hours thanks",negative
"americanair can you",negative
"americanair can you add my ktn to an existing reservation its not letting me add it online",negative
"americanair can you connect me to a person without having to wait  hours on hold i still havent been able to resolve the problem",negative
"americanair can you please help youve now rebooked me incorrectly after flight was cancelled flightled please fix my flt to tuesday",negative
"americanair can you tell me where my luggage is i was on flight  sna to dfw and my flight to mke was cancelled flightled so got rebooked to ord",negative
"americanair can you tell me why all flights from xna  dfw are cancelled flightled for tomorrow morning already",negative
"americanair cancelled flight my flight saying it is cause of weather condition when it was the only flight that was cancelled flight",negative
"americanair cancelled flighted flights now im rerouted and have over  hrs of travel but you will bump paying customers for non revs custserv",negative
"americanair cancelled flighting my flight today because of weather in dallas without being charged",negative
"americanair cancelled flightled flight from fresno then rebooked for lax now flight cancelled flightled again and its midnight with no more hotel available",negative
"americanair cancelled flightled two flights from miami to nashville yesterday and could not get me on a flight for  days southwestairwasthere",negative
"americanair cannot provide us alternative flight until  hours late flightr ruining our trip cancelled flightled angry problems ruined",negative
"americanair cannot understand how you are pa of oneworld all other member treat their customers fairly tcf oldplanes damageluggage",negative
"americanair cant get thru to anyone on phone",negative
"americanair cant help now as all seats have been taken there has to be a way to handle high volume of call days",negative
"americanair cant unload flight  because jetway is broken steps planb waiting nearly an hour",negative
"americanair car accident on my way to the airpo missed flight from rno to dca trying to resched but your line has  hr wait",negative
"americanair change fee same price of new ticket not logical",negative
"americanair check on what our broken tablet see attached picture media filmcrew nbc cnn URL",negative
"americanair checked in at des moines lay over in ord final destination austin texas baggage was only checked to ord",negative
"americanair checked in on app since yesterday confirmed upgrade amp carry on got to counter amp manager upgraded somebody else on my seat",negative
"americanair cluster continuesstill on connecting instead of directbag charged and seats not together shafted",negative
"americanair cnext would be great to get some help too ive been trying since last night to get through",negative
"americanair cnn nbsnewsr cnnbrk except you arent working with her americanair youve done nothing to help",negative
"americanair cnnbrk she tried they are not doing anything said they would talk to stewardess about serving drunks drinks how does that help",negative
"americanair cnnbrk they didnt address the assult or drinks spilled on her the drunk passenger had to have a wheelchair to get off plane",negative
"americanair come on i just want to go home i cant miss another day of work stuckinmemphis texasisclosed",negative
"americanair confused at the definition of a preferred seat i paid extra for one and got a regular seat with no legroom unimpressed",negative
"americanair cost me  day of vacation  and all i got was a rude woman tell me to go to another country and figure out how to get",negative
"americanair cost me over  dollars because flight was cancelled flightled and couldnt even give me a food comp fly jetblue delta they take",negative
"americanair could have voided the ticket since it was gt hrs since flight booking problems are you going to waive the fees still cant get through",negative
"americanair couldnt get anyone on the phone all day the flight you rebooked had me missing a conferencewe wont be on flt  tomorrow",negative
"americanair cowboycerrone ratchet airway ",negative
"americanair cowboycerrone you apologise for his frustrations amp his disappointment but not your terrible service blameshiftoverload",negative
"americanair crew did the best they could but it was out of their control you only get one chance of a honeymoon amp you failed miserably",negative
"americanair cruel amp unusual to cancelled flight flight wo notice amp make someone stay on hold for min amp listen to the same ad in a loop",negative
"americanair customer service if you can call it that refunded my money",negative
"americanair customer service is terriblebeen waiting  weeks for a reply to an email not helpful at all and keep brushing off problems",negative
"americanair customer service provides no wiggle room to change flight without a  change fee southwest has always been accommodating",negative
"americanair customerservice sitting on my fouh plane today with a mechanical problem no excuses for this tough to be loyal",negative
"americanair days and no callbag or anyone to pick up my call held on ph til  am and holding again now insanehelp",negative
"americanair days plains fails",negative
"americanair death of a dear friend has me hea broken but americanairlines has me heated",negative
"americanair define sincerely your actions do not reflect what youre saying in a poor attempt to redeem yourselves on social media",negative
"americanair delayed aa missed due to delay aa new flight now delayed aa",negative
"americanair delayed flight six hours missed international connection extra night in a hotel and still have to pay for a lb surfboardbag",negative
"americanair delayed on the way to pueo rico and delayed on the way back to new york this is disgraceful",negative
"americanair delta maybe long trip late flight night amp queues at baggage claims in two terminals no good i thought i paid for it  instead",negative
"americanair delta rerouted  of my bags onto aa miacur how can i see if they made it onto the flight",negative
"americanair deplaned for the rd fucking time fuck you aa",negative
"americanair derekc hello any one out there have you forgotten me i need a luggage for ba your dropping the ball here ",negative
"americanair derekc i leave jaipur tomorrow back to dehli only in delhi one night we need to use our abilities to make magic ",negative
"americanair derekc to my surprise ba doesnt have me registered in the system i was getting hopeful lets step it up okay ",negative
"americanair dfw gate  to bmi agent seriously is beyond incompetent never flying aa again if can be avoided fail pathetic",negative
"americanair did you guys get rid of the functionality on URL to put a reservation on hold for  hours i dont see it",negative
"americanair did you guys just give up helping people your phone tree just hangs up on me and i have a flight tomorrow connection pending",negative
"americanair disappointing lack of kindness toward this person the agent asked her counterpas why this person was talking to her",negative
"americanair dm me and i can explain the whole story i should have been on an earlier flight not us",negative
"americanair dm me your email address i will tell you my ordeal then you tell me what you think is fair",negative
"americanair do i have to even say anything over  hours on hold no one has ever sucked as much as you URL",negative
"americanair do you have the phone number of a supervisor i can speak to regarding my travels today",negative
"americanair does doesnt",negative
"americanair does not know the meaning of customer service nightmare paid for direct flight bumped to dallas flight cancelled flighted terrible",negative
"americanair doesnt care about customers break your gear and tell u they cant do anything wsj latimes chicagotribune media filmcrew",negative
"americanair dogbuckeye no i was on hold for   hours  diff agents each w different information frustrating kept getting txfd",negative
"americanair dont merge with an airline that aint ready for prime time and book your elite flyers on it nothappy usairways needcoffee",negative
"americanair dont require us to memorize a fiveword phrase and remember it after we hear another six million options",negative
"americanair dont see response",negative
"americanair dont send me a tweet to cover your social media complaints how about sending me a message with a way to resolve custserv",negative
"americanair dont they already know isnt everyone sharing how nasty the food is its not even close to decent",negative
"americanair dont worry ill be sending a letter with what i expect from you for compensation i fly twice a week wyou guysfor now",negative
"americanair dont worry you wont steal my money again",negative
"americanair dropping the ball again no catering plane switch no gate attendant  hours late flight really nice",negative
"americanair duanenclark ever think about being prepared and bringing in more people does anyone have any business sense at aa",negative
"americanair due to gate agents i missed my connecting flight to mexico citynot a happy customer aa lets correct this",negative
"americanair dumasttg good morning tamara well try to get you comfoably on a flight as soon as we cannoxtralegroom nocoatcloset",negative
"americanair edplotts dont bother trying to get anywhere with their customer service team either as take  months and counting to reply",negative
"americanair eleonora good luck ive been waiting a week",negative
"americanair elwoodblues im sure he understands the rules but you guys just have zero customer service staff your damn counters",negative
"americanair emailed aadvantage for status match still waiting cant wait to move from united but help me out here ",negative
"americanair emeyerson ggreenwald dont wait on a bag go to walma and get what you need for tomorrow morning",negative
"americanair employees are racist",negative
"americanair emrey but it says your agents are too busy and to try back late flightr",negative
"americanair emxlyy the wheel was broken when we got it we swear",negative
"americanair envoy airlines is a disgrace to the aa family nothing but delays and cancelled flightlations week after week",negative
"americanair err  hour wait time for the exec plat line",negative
"americanair especially during a death in the family and still no solution  hours and countingthanks",negative
"americanair even followed me but i still cant get them to answer their phones worst customer service ever customerservice fail",negative
"americanair even when i did get through no one knew anything about my bag this is ridiculous i still dont have my bag from saturday",negative
"americanair every time i try to call it tells me to try again late flightr and just hangs up",negative
"americanair expedia are killing me over  hours to get no human to help me",negative
"americanair extend n flight to bereavement nd i could have change fee dropped now told noworse day of my life badcustomerservice",negative
"americanair extra night we have to stay in san juan now how can i check on that",negative
"americanair extremely upset that your baggage handlers decide to go in my luggage and take my belongings",negative
"americanair face palm cannot believe the last  hrs  hrs of sleep and no and no and what you cant do",negative
"americanair file loctjycqh bag at airpo since last nitenot scheduled to get pu unt aft  why u shld b ashamed im disgusted wu",negative
"americanair filled out a baggage claim over the phone last night check the status to discover the rep confused arkansas for alaska 😒",negative
"americanair finally at final destination but not wo extra significant travel expenses amp missed work how can you resolve this experience",negative
"americanair finally called me back but hasnt spoken to me like the worst prank call ever",negative
"americanair finally got a call from aa but it was an automated voice that hung up on me i called back amp it says itll be  more hours",negative
"americanair finally made it to chicago  hours late flight did get a  food voucher for my waitabout perhr never again good bye",negative
"americanair fine would you have them call me i left a message was told it would be  hours for a call havent heard anything yet",negative
"americanair first flight is cancelled flightled been on hold for  hours need information and getting none help",negative
"americanair flight  delayed  hour because of pilots i spend  hours on the phone just to get an ep agent on the phone now this",negative
"americanair flight  delayed  hours no one at americanairlines counter can tell my husband that he will be on that flight help",negative
"americanair flight  delayed flight  you sold my seat flight  strand me in phx for three hours thanks for the memories 😡😤😖😲😩",negative
"americanair flight  delayed over  hours on  had no gf meals despite my early request attendant seat fell on my leg badservice",negative
"americanair flight  from mem to dca delayed  hours now holding breath while they keep me trapped  hours to deice scareair",negative
"americanair flight  its been delayed every hour since  am",negative
"americanair flight  jfklas first the catering was late flight the no push back crew hrs delay",negative
"americanair flight  out of vegas to dfw cancelled flightled sunday and monday no whammie today",negative
"americanair flight aa cx to aa killing my layover still wanting breakfast im hungry get me to dfw",negative
"americanair flight aal declared state of emergency squawking ",negative
"americanair flight cancelled flighted im trying to get to chicago what are me and justynmoro gonna do flyingflighttravel",negative
"americanair flight cancelled flighted nd time cant reach agent to reschedule can you call me",negative
"americanair flight cancelled flightled and was trying to reschedule but  number just says to call back",negative
"americanair flight cancelled flightled website refers to  the  hangs up on me not autorebooked really horrible company",negative
"americanair flight delayed  times today due to flight officer  from pit to ord  hour delay to date bademployeeproblem",negative
"americanair flight from dc to la not to mention fix the circuit breaker in our bathrooms because this plane is as old as me",negative
"americanair flight from phl to austin cancelled flighted headed to houston delayed now have to pay to rent a car and drive  hrs to austin",negative
"americanair flight home cancelled flightled today any way we can get another flight to nyc from texas  hour wait for a call back from airline",negative
"americanair flight us from ricdfw was cancelled flightled yesterday amp i was on hold w cust service from pm est hours no answer",negative
"americanair flight veers off icy runway at dfwairpo most dfw flights cancelled flighted mon URL cowboycerrone figures right",negative
"americanair flight veers off icy runway at dfwairpo most dfw flights cancelled flighted monday flightaware says URL",negative
"americanair flt  sorry scheduled at  phlmia a totally chaotic poorly addressed event sent to three gates in the night",negative
"americanair followed i tried to usairways record locator number gave me an error code",negative
"americanair follows the talent pm of bdsm porn site URL new economy dungeon class coming URL",negative
"americanair for my delay and you know what i get a we dont credit anybody back a supervisor who cut me off when speaking",negative
"americanair for our delays im out of more money because of you",negative
"americanair for the love of all that is holy if your automated phone system is going to give like  options give numerical shocuts",negative
"americanair for the past  hours call volume is so high that no one can take my call to cancelled flight my itinerary youredoingitwrong ",negative
"americanair for tomorrow some sites show flight  from ewr cancelled flightled is it",negative
"americanair for two days now i have been trying to reach americanairlines customer service to change my flight",negative
"americanair founately the window seat was a noshow able to scoot over and create space",negative
"americanair found out my flight tomorrow was cancelled flightled amp got in the queue for a callback  hours ago…still nothing can i get rebooked",negative
"americanair from a service rep but that hasnt happened yet im honestly fed up and sick of this no notice when my flight got cancelled flighted",negative
"americanair from the rude ticket counter employees to forcing my wife on standby and then pushing her down the list it was a very bad day",negative
"americanair fuck you",negative
"americanair funny you should say that i have been monitoring since january st no change in availability fakeawards luvisbetter",negative
"americanair fyi twice now ive tried the well call you when someone is free thing both times it called i picked up then it hung up",negative
"americanair fyicall stilling getting dropped after an hour of continuous dialing attempted to cancelled flight online but not able to help",negative
"americanair gabriela in miami is a very rude employeeworking the mialga check in she made experience unpleasant customerexperience",negative
"americanair gah this is so frustrating nobody has my address here in the usa where are my bags so disorganised",negative
"americanair gate agents disappeared and customer service agents were miserable and unhelpful letdown neveragain",negative
"americanair get a new crystal ball cancelled flight flights before weather hits to rebook me on flight during looking like  nights hotel on me",negative
"americanair get me outta here",negative
"americanair glad that you wanted to help me but you didnt have an agent call me before i rant about shitty service every day",negative
"americanair good care of their customers if anything happen to then take you delta for getting me back to nyc screw you americanair",negative
"americanair got call saying flight cancelled flightled but checked online and it isnt cancelled flightled no where near bad weather i have job interview",negative
"americanair got it so its just paying extra not to sit in the way back awesome never again",negative
"americanair got it worked out had to postpone my trip and pay extra though not easy for a poor graduate student",negative
"americanair got off the phone w rep now flight has disappeared locator irrlcd she said i was rescheduled help please",negative
"americanair gotta be worse than delta w on time depaures i rushed back to terminal c for  flight but they havent std boarding",negative
"americanair great then tell me how you will fix it suntimes wsj latimes nytimes media filmcrew photography cameragear",negative
"americanair guess thats what i get for bragging on you i fly you by choice unlike others who fly because they dont have other options js",negative
"americanair guys  in dfw stuck at the gate for half an hour do we pull the slide or what",negative
"americanair hah best flight attendant response if you not happy getting screwed over you have other carriers hahahah pathetic",negative
"americanair haha i did they said it wasnt their fault somehow you guys r a joke",negative
"americanair hahahaha this is crazy well heres to another night at the airpo",negative
"americanair hands down the worst airline to travel with really really fucking bad",negative
"americanair hanging up on customers with no chance for a callback is a failure of customer service am est and no one can answer ",negative
"americanair has been almost a month and still no response to my online complaintquestions out  because of it",negative
"americanair has no customer service via phone or in person just a stone wall with a giant middle finger painted on it",negative
"americanair has no idea what theyre doing delay  flight from pm to pm then delay another to the same destination the same time",negative
"americanair has the worst flight change policy no mercy no sympathy such a bummer when you cant go to funerals or see friends bc of it",negative
"americanair has the worst flights and customer service this is the second time ive been cancelled flighted gotta pay for hotel and find rides now",negative
"americanair has to be the worst airline in the world yousuck horrible oscars",negative
"americanair have been in call cue for  hours no call yet wife in cue for  hours got a call but was hung up on",negative
"americanair have been trying to reach american airlines since last evening to cancelled flight flights worst customer service ever what now",negative
"americanair have been waiting for a call back for over two hours jan to die tomorrow at am cancelled flightled what are my options",negative
"americanair have been waiting over three hours to talk to someone to rebook a flight due to weather does call back service actually work",negative
"americanair have such a bad rep for loosing costumers luggage i stopped flying them a while back",negative
"americanair having trouble flight booking problems a seat on us  march operated by aa neither airlines website will allow seat selection",negative
"americanair having trouble getting rebooked",negative
"americanair he is at the boston airpo there is a problem the agents will not honor the voucher because one number is rubbed out",negative
"americanair heard back at  am today was put on flight tomorrow am arriving home at  pm meaning id have to take a nd day off work",negative
"americanair hello question how many balloons do you think it will take to life up one of your planes",negative
"americanair help attempting to cancelled flight a flight but cant get thru  number call gets dropped when saying agent flight is ",negative
"americanair help flight to dallas was cancelled flightled this morning from cle on hold for  hours need to be booked on next flight out",negative
"americanair help u said ud chnge our retrn flght since we missed our connection sat amp now ur not pickng up the phoneonly hve  hrs left",negative
"americanair here is the ticket they gave me after lying raising their voice with no explanation on what happened URL",negative
"americanair hey aa a suggestion note on your seat maps what seats have electronics box blocking legroom aa URL",negative
"americanair hey aa there was a mistake made by your cr on my flight booking problems when i call your reservations i keep getting hung up on advise",negative
"americanair hey flight  in dfw stuck at gate with no gate agent plane full of people missing connections",negative
"americanair hey ho its not me losing any money only you just next make sure you stick to the flyers rights booklet",negative
"americanair hey i got a call saying our flight was rescheduled but i cant get through to anyone to see if youre providing a hotel for the",negative
"americanair hey i have a name issue on my reservation can you help",negative
"americanair hey so im very disappointed with my time traveling with you ive had the worst experience and both times the flight delayed",negative
"americanair hey whats happening with aa zurich jfk appears to have squawked  and landed at london heathrow",negative
"americanair hey you cancelled flightled my flight and i cant get someone on the phone to rebook  hour wait minimum can i get some service",negative
"americanair hi aa i placed an itin on hold to expire on just logged into my acctits gone seat hasnt been released to inv help",negative
